year,center,drug_generic,drug_brand,sponsor,modality,target,indication,accelerated,breakthrough,fast_track,priority_review,orphan,first_in_class,nelson_tier,tier_evidence_url,source_url,notes
2019,CDER,fluorodopa F 18,,,small_molecule,dopamine synthesis pathway (AADC/DDC substrate; imaging tracer),PET visualization for Parkinson's disease,FALSE,FALSE,,FALSE,FALSE,FALSE,T4,https://www.omim.org/entry/168600,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:PET diagnostic for Parkinson's; PD has Mendelian forms (SNCA/LRRK2/PRKN); tracer measures presynaptic dopamine synthesis rather than targeting a specific PD gene
2019,CDER,gallium Ga 68 DOTA-TOC,,,peptide,SSTR2 (somatostatin receptor 2),PET imaging of somatostatin receptors,FALSE,FALSE,,FALSE,TRUE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Diagnostic imaging agent for NETs; no human genetics tying SSTR2 to NET risk
2019,CDER,givosiran,Givlaari,,oligonucleotide_siRNA,ALAS1 (siRNA knockdown),Acute hepatic porphyria,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/609806,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Targets ALAS1 upstream of Mendelian AHP genes (HMBS/CPOX/PPOX/ALAD); directionally reduces heme intermediate accumulation
2019,CDER,golodirsen,Vyondys 53,,oligonucleotide_ASO,DMD pre-mRNA (exon 53 skipping antisense),Duchenne muscular dystrophy (exon 53 skipping),FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/300377,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Duchenne muscular dystrophy is Mendelian X-linked DMD gene; ASO directly modifies target gene splicing
2019,CDER,imipenem/cilastatin/relebactam,Recarbrio,,small_molecule,bacterial PBPs + beta-lactamases,Complicated urinary tract and intra-abdominal infections,,,,,,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Anti-infective combo; bacterial targets — Nelson framework not applicable
2019,CDER,istradefylline,Nourianz,,small_molecule,ADORA2A (adenosine A2A receptor),Parkinson's disease off episodes,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T4,https://platform.opentargets.org/target/ENSG00000128271,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Parkinson's has SNCA/LRRK2/GBA Mendelian and GWAS but A2A is symptomatic pathway
2019,CDER,lasmiditan,Reyvow,,small_molecule,5-HT1F receptor (HTR1F),Acute migraine treatment,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:No known migraine-associated variants in HTR1F; migraine GWAS loci do not implicate HTR1F
2019,CDER,lefamulin,Xenleta,,small_molecule,bacterial 50S ribosome,Community-acquired bacterial pneumonia,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Pleuromutilin antibiotic; bacterial target — Nelson framework not applicable
2019,CDER,lemborexant,Dayvigo,,small_molecule,OX1R/OX2R (orexin receptors),Insomnia,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000121764,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Orexin/hypocretin pathway; narcolepsy T1 but insomnia indication T4
2019,CDER,lumateperone,Caplyta,,small_molecule,dopamine D2 receptor (DRD2) / serotonin 5-HT2A (HTR2A),Schizophrenia,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,T3,https://www.ebi.ac.uk/gwas/genes/DRD2,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Schizophrenia GWAS 2022 Trubetskoy et al implicates DRD2 locus among 287 loci (non-coding regulatory)
2019,CDER,luspatercept,Reblozyl,,protein_or_enzyme,ActRIIB / GDF11 / activin ligands,Beta-thalassemia and myelodysplastic syndromes anemia,FALSE,FALSE,,TRUE,TRUE,FALSE,T4,https://www.ebi.ac.uk/gwas/genes/TFR2,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:TGF-beta superfamily trap; no direct GWAS/Mendelian link of ActRIIB to beta-thalassemia (HBB Mendelian) but related-trait erythropoiesis genetics support ligand trap mechanism
2019,CDER,methylene blue,Tissue Blue,,small_molecule,NADPH reductase pathway,Methemoglobinemia,,,,,,FALSE,T0,https://en.wikipedia.org/wiki/Methylene_blue,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Redox agent used for methemoglobinemia via non-enzymatic reduction; no genetic target
2019,CDER,pexidartinib,Turalio,,small_molecule,CSF1R (colony stimulating factor 1 receptor),Giant-cell tumor of the tendon sheath,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:TGCT driven by somatic CSF1 translocation not germline; no germline human genetics for CSF1R and TGCT susceptibility
2019,CDER,pitolisant,Wakix,,small_molecule,H3 receptor,Narcolepsy,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,T4,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,nelson:Related-pathway
2019,CDER,polatuzumab vedotin-piiq,Polivy,,ADC,CD79B,Diffuse large B-cell lymphoma,TRUE,TRUE,,TRUE,TRUE,FALSE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Antibody-drug conjugate targeting CD79B on B cells; no Mendelian/GWAS link CD79B to DLBCL risk (somatic mutations exist but germline evidence lacking)
2019,CDER,prabotulinumtoxinA,Jeuveau,,protein_or_enzyme,SNAP-25 (botulinum protease target),Temporary improvement of frown lines,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T0,https://en.wikipedia.org/wiki/Botulinum_toxin,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Botulinum neurotoxin type A; cosmetic use; no human genetics
2019,CDER,pretomanid,,TB Alliance,small_molecule,M. tuberculosis Ddn (deazaflavin-dependent nitroreductase),Multidrug-resistant tuberculosis,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Anti-infective with bacterial target; human genetics framework not applicable
2019,CDER,risankizumab,Skyrizi,,mAb,IL23A (IL-23 p19),Moderate to severe plaque psoriasis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T2,https://www.ebi.ac.uk/gwas/genes/IL23R,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:IL23R coding variants (rs11209026 Arg381Gln) protective for psoriasis via GWAS; IL23A/IL23R axis strongly genetics-supported
2019,CDER,romosozumab,Evenity,,mAb,SOST (sclerostin),Osteoporosis in postmenopausal women,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,T1,https://www.omim.org/entry/605740,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:SOST LoF causes Mendelian high bone mass (sclerosteosis/van Buchem); inhibition raises bone mass — direction matched
2019,CDER,selinexor,Xpovio,,small_molecule,exportin-1 (XPO1),Multiple myeloma,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,T0,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:No germline human genetics tying XPO1 to multiple myeloma susceptibility; oncology target selected on cancer biology
2019,CDER,siponimod,Mayzent,,small_molecule,S1PR1/S1PR5,Relapsing multiple sclerosis,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,T3,https://www.ebi.ac.uk/gwas/efotraits/EFO_0003885,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Multiple non-coding GWAS loci for MS; S1P pathway indirectly supported; S1PR modulator class validated by fingolimod
2019,CDER,solriamfetol,Sunosi,,small_molecule,DAT/NET (dopamine+norepinephrine reuptake),Narcolepsy and obstructive sleep apnea sleepiness,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000142319,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Reuptake inhibitor; symptomatic wakefulness; no direct genetics for narcolepsy MoA
2019,CDER,tafamidis,Vyndaqel,,small_molecule,TTR (transthyretin),Familial amyloid polyneuropathy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/176300,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:TTR Mendelian gene for hereditary ATTR amyloidosis; stabilizer of tetramer — matched
2019,CDER,tenapanor,Ibsrela,,small_molecule,NHE3 (SLC9A3),Irritable bowel syndrome with constipation,FALSE,FALSE,,FALSE,FALSE,TRUE,T1,https://www.omim.org/entry/616868,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:SLC9A3 loss-of-function causes congenital sodium diarrhea (Mendelian); tenapanor inhibits NHE3 to induce loose stools in IBS-C — mechanism matches Mendelian phenotype
2019,CDER,triclabendazole,Egaten,,small_molecule,parasite tubulin,Fascioliasis and paragonimiasis,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,T0,https://en.wikipedia.org/wiki/Triclabendazole,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Antiparasitic (Fasciola); target is worm not human
2019,CDER,trifarotene,Aklief,,small_molecule,RARG (retinoic acid receptor gamma),Acne vulgaris,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000172819,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:RARG selective agonist for acne; no direct GWAS
2019,CDER,ubrogepant,Ubrelvy,,small_molecule,CALCRL/RAMP1 (CGRP receptor),Acute migraine treatment,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T3,https://www.ebi.ac.uk/gwas/efotraits/EFO_0003821,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:Migraine GWAS identifies multiple non-coding loci; CGRP pathway supported by related-trait/pharmacology; some CALCA/RAMP loci in migraine GWAS
2019,CDER,upadacitinib,Rinvoq,,small_molecule,JAK1,Rheumatoid arthritis,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000162434,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:JAK/STAT pathway; RA has PTPN22/HLA-DRB1 genetics; JAK1 not primary RA gene — T4 pathway-relevant
2019,CDER,voxelotor,Oxbryta,,small_molecule,HBB (hemoglobin beta),Sickle cell disease,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/141900,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,mt:HBB Mendelian for sickle cell disease; increases O2 affinity of HbS
2019,CDER,zanubrutinib,Brukinsa,,small_molecule,BTK,Mantle cell lymphoma,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000010671,https://pmc.ncbi.nlm.nih.gov/articles/PMC7037960/,nelson:BTK loss causes XLA (immunodeficiency); MCL genetics do not implicate BTK germline
2018,CDER,amifampridine,Firdapse,Catalyst Pharmaceuticals,small_molecule,KCN,Lambert-Eaton myasthenic syndrome,,TRUE,TRUE,TRUE,TRUE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000104783,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,First-in-class potassium channel blocker; nelson:Amifampridine (K-channel blocker); mechanism-based
2018,CDER,apalutamide,Erleada,Janssen,small_molecule,AR,Nonmetastatic castration-resistant prostate cancer,,,TRUE,TRUE,,FALSE,T1,https://www.omim.org/entry/313700,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:AR amplification/mutation drives CRPC; AR antagonists direction matches
2018,CDER,avatrombopag,Doptelet,AkaRx/Dova,small_molecule,MPL,Thrombocytopenia in chronic liver disease,,,FALSE,TRUE,,FALSE,T4,https://www.omim.org/entry/604498,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,nelson:Related-trait; disease pathophys differs
2018,CDER,baloxavir marboxil,Xofluza,Genentech,small_molecule,PA endonuclease,Acute uncomplicated influenza,,,TRUE,TRUE,,TRUE,T0,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class cap-dependent endonuclease inhibitor; nelson:Antiviral
2018,CDER,baricitinib,Olumiant,Eli Lilly,small_molecule,JAK1/JAK2,Rheumatoid arthritis,,,FALSE,,,FALSE,T3,https://platform.opentargets.org/target/ENSG00000096968,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Baricitinib/tofacitinib; JAK-STAT axis GWAS-supported in RA
2018,CDER,bictegravir/emtricitabine/tenofovir alafenamide,Biktarvy,Gilead Sciences,small_molecule,HIV integrase/RT,HIV-1 infection,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,T0,https://platform.opentargets.org/target/HIV,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Viral enzyme targets
2018,CDER,binimetinib,Mektovi,Array BioPharma,small_molecule,MAP2K1,BRAF-mutated melanoma,,,FALSE,,TRUE,FALSE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Somatic driver pathway
2018,CDER,burosumab,Crysvita,Kyowa Kirin/Ultragenyx,mAb,FGF23,X-linked hypophosphatemic rickets,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/307800,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class anti-FGF23 mAb; nelson:Burosumab; PHEX is causal Mendelian gene
2018,CDER,calaspargase pegol,Asparlas,Servier,protein_or_enzyme,ASNS,Acute lymphoblastic leukemia,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000070669,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,Pegylated L-asparaginase; nelson:Asparaginase depletes asparagine substrate; ALL cells lack ASNS; not human genetic disease link
2018,CDER,cannabidiol,Epidiolex,Greenwich Biosciences,small_molecule,multiple (TRPV1/GPR55/5HT1A),Lennox-Gastaut and Dravet syndromes,,,TRUE,TRUE,TRUE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000196689,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First marijuana-derived FDA-approved drug; mt:Multi-target; Dravet/LGS are Mendelian via SCN1A but CBD does not directly modulate SCN1A
2018,CDER,cemiplimab,Libtayo,Regeneron/Sanofi,mAb,PDCD1,Cutaneous squamous cell carcinoma,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000188389,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:PD-1 checkpoint
2018,CDER,cenegermin,Oxervate,Dompé,protein_or_enzyme,NGF,Neurotrophic keratitis,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,T4,https://www.omim.org/entry/256800,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class recombinant human NGF; nelson:Related Mendelian (NGF-signaling)
2018,CDER,dacomitinib,Vizimpro,Pfizer,small_molecule,EGFR,EGFR-mutated non-small cell lung cancer,,,FALSE,TRUE,TRUE,FALSE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Somatic driver; direct matched-trait coding evidence
2018,CDER,doravirine,Pifeltro,Merck,small_molecule,HIV reverse transcriptase,HIV-1 infection,,,FALSE,,,FALSE,T0,NA,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Various NRTIs/NNRTIs
2018,CDER,duvelisib,Copiktra,Verastem,small_molecule,PIK3CD/PIK3CG,Chronic lymphocytic leukemia and follicular lymphoma,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,T0,https://platform.opentargets.org/target/ENSG00000171608,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:APDS due to PIK3CD GOF but CLL/FL germline genetics do not implicate PIK3CD; idelalisib duvelisib pharmacology
2018,CDER,elagolix,Orilissa,AbbVie,small_molecule,GNRHR,Endometriosis pain,,,FALSE,TRUE,,FALSE,T4,https://www.omim.org/entry/146110,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Related-pathway (reproductive axis)
2018,CDER,elapegademase,Revcovi,Leadiant Biosciences,protein_or_enzyme,ADA,Adenosine deaminase severe combined immunodeficiency,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,T1,https://www.omim.org/entry/102700,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,Pegylated recombinant ADA; nelson:Elapegademase / OTL-101; ADA is causal
2018,CDER,emapalumab,Gamifant,Novimmune/Sobi,mAb,IFNG,Primary hemophagocytic lymphohistiocytosis,,TRUE,TRUE,TRUE,TRUE,TRUE,T1,https://www.omim.org/entry/267700,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First-in-class anti-IFN-gamma mAb; nelson:HLH caused by PRF1/UNC13D/STX11 Mendelian genes; IFN-gamma is causal cytokine (emapalumab); mechanism supported by genetics of primary HLH
2018,CDER,encorafenib,Braftovi,Array BioPharma,small_molecule,BRAF,BRAF-mutated melanoma,,,FALSE,,TRUE,FALSE,T1,https://www.omim.org/entry/164757,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:BRAF V600E somatic driver in melanoma; mutant-selective inhibitor
2018,CDER,eravacycline,Xerava,Tetraphase Pharmaceuticals,small_molecule,bacterial 30S ribosome,Complicated intra-abdominal infections,,,TRUE,TRUE,,FALSE,T0,https://en.wikipedia.org/wiki/Eravacycline,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,mt:Fluorocycline antibiotic; targets bacterial ribosome
2018,CDER,erenumab,Aimovig,Amgen,mAb,CGRPR,Migraine prevention,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,T2,RAMP1 region); matched-trait pathway,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,First CGRP receptor antagonist mAb; nelson:https://www.opentargets.org/
2018,CDER,fish oil triglycerides,Omegaven,Fresenius Kabi USA,other,parenteral nutrition,Parenteral nutrition-associated cholestasis,,,TRUE,TRUE,TRUE,FALSE,T0,https://en.wikipedia.org/wiki/Omegaven,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,mt:Nutritional supplement; not a genetic target
2018,CDER,fosnetupitant/palonosetron,Akynzeo,Helsinn,small_molecule,NK1/5-HT3,Chemotherapy-induced nausea and vomiting,,,FALSE,,,FALSE,T0,NA,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,nelson:Netupitant/palonosetron; no causal genetics for CINV
2018,CDER,fostamatinib,Tavalisse,Rigel,small_molecule,SYK,Chronic immune thrombocytopenia,,,FALSE,,TRUE,TRUE,T4,https://platform.opentargets.org/target/ENSG00000165025,https://www.ahdbonline.com/issues/2019/march-2019-vol-12-tenth-annual-payers-guide/2734-fda-approvals-of-novel-brand-name-prescription-drugs-in-2018,First-in-class SYK inhibitor; nelson:SYK pharmacology in ITP; ITP genetics limited
2018,CDER,fremanezumab,Ajovy,Teva,mAb,CGRP,Migraine prevention,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,T3,https://platform.opentargets.org/target/ENSG00000110680,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:CGRP pathway has GWAS support in migraine; CALCA/RAMP1 region
2018,CDER,galcanezumab,Emgality,Eli Lilly,mAb,CGRP,Migraine prevention,,,FALSE,,,FALSE,T3,https://platform.opentargets.org/target/ENSG00000110680,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:CGRP pathway has GWAS support in migraine; CALCA/RAMP1 region
2018,CDER,gilteritinib,Xospata,Astellas Pharma,small_molecule,FLT3,FLT3-mutated relapsed/refractory acute myeloid leukemia,,,TRUE,TRUE,TRUE,FALSE,T2,https://www.opentargets.org/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6412490/,nelson:Somatic coding driver
